id,text,label
1814,cool charming hideaway w/great location nights sf recommended stay. glad did. refurbished motorlodge did right. comfortable rooms heated pool colorful decor great location. walk palace fine arts science museum fort mason union street public transportation. seeking little luxury bellhops room service et al ai n't. price ease getting comfort fun setting worth trying. high points desk staff know sure customized visitor handouts. free parking getting car tight hotels charge parking plus no matter. ,5
1815,pleased. pros friendly staff clean rooms quaint setting convenient location marina district attractions residential setting cafes lively corner bars restaurants. 25 min walk fort mason coastal park fisherman wharf good parking.cons bit expensive accommodations san francisco.whenever return sfo certainly book room hotel del sol. ,4
1816,spent 1 night hotel del sol. neighborhood residental short walk shops restaurants close buses. nice area. renovated motel colorful bright cheery. room located stairwell facing street noisy times. not night slept just fine. room small size completely fine. decoration colorful tired. showerhead faulty sprayed water bathroom drain clogged. fun handmade soaps nice aveda products bathroom. parking site free. overall good hotel definitely return. looking luxury accomodations not place clean safe convenient great rate. ,4
1817,cool rooms groovy staff great room fun decor. excellent location. kid friendly. enjoyed waking hot coffee danish morning. ,5
1818,horrible experience wife arrival noticed manager arguing woman staying hotel told sign desk no apologies incident. taken clue service. night noticed strange odor coming adjacent room. told manager mayher patel smoke coming room. no response like talking zombie complete lack care. went room odor changed immediately recognized smell crack mixed pot. going office room neighbor left room leaving substance burning. lungs burning room filled smoke manager refused refund citing booked hotels.com. contacting hotels.com said obey hotel policies. problem polices not law. beware hotel. just like day age nobody wants responsibility. days noticed place attracts unsavory characters.i laugh negative reviews said applies. ,1
1819,warm friendly clean homey town 2 day medical appointment staff francisco bay inn friendly extremely helpful. helped ways including providing helpful recommendations best local thai place. room super clean general feeling homey relaxing weekend. desk staff friendly time. towels spacious bathroom plenty hot water morning. coffee pastries morning lobby nice touch. refrigerator clean coffee maker. worth asking price night. locals general bay area need come city times year experience francisco bay inn decided stay. highly recommend needs great clean place stay visiting san francisco. excellent. ,5
1820,great hotel price wonderful little hotel. desk personnel friendly helpful came directions normal everyday chit cat. provided good service paid attention not disturb requests. window open little noisy window closed n't bad. hotel great neighborhood little deli/market located street hotel. sure let know handicapped parking placard plates sure handicapped parking spot available. recommend staying. ,3
1821,pleasant place sf stay pleasant. price nice decent room. desk staff helpful polite.she helped directions local attractions provided dining tour options. continental breakfast ok muffins coffee oj. parking plus. distance local attractions public transport helped make stay better. recommend place family friends location friendly staff. ,3
1822,pleasant stay family just returned san francisco stayed francisco bay inn. pros clean room fridge micro roomy bathroom walking distance fisherman wharf blocks public transportation friendly staff free parking reasonable rates. cons noisy street small room family no closet limited continental breakfast. ,4
1823,nothing special wife 10 year old daughter just returned days sf staying francisco bay inn. selected property based large reviews. criteria close fisherman wharf cont. breakfast double queen room free parking hotel currently worked. looks awful covered plastic boards. work did not affect taken away 30+ parking places small lot. parking difficult time. n't spot need leave keys desk open 24 hrs double park. 4th floor. told right away elevator goes. carried stuff stairs. room okay bit cramped queen beds. luckily faced building lombard st busy noisy. lots busses traffic hear. bathroom large lit. fridge microwave helpful. continental b'fast pretty nothing. sweets 2 foot area office. probably similiar places better lately hotels. able walk wharf 10 year old 15 minute hike. good eateries union st. blocks away. enjoyed perry family friendly. exploretorium sp. 10 minutes away car free parking. n't miss attraction. city busses run direction. average stay. skip work. guess try different place time. ,3
